"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
4,5,1,23,181,78,23,0.34,27,0.94069,21.942,-1,-1,0.1,0.1,0.4,0.1,0.5,0.4,0.5,0.2,0.2,60,0,0.3,60,2,0
4,3,1,23,181,77.5,23,0.32,27,0.94069,21.752,0,-1,0.1,0.1,0.3,0.1,0,0.1,0.4,0.2,0.1,63,0,0.1,60,2,0
4,8,1,23,181,77.65,23,0.34,27,0.94069,21.942,0,-1,0.1,0.1,0.4,0.5,0.5,0.5,0.7,0.2,0.4,65,0.2,0.1,60,2,0
4,5,1,23,181,78,23,0.34,27,1.8709,20.832,-1,0,0.1,0.1,0.3,0.5,0.5,0.6,0,0,0.2,67,0,0.1,60,0,0
4,3,1,23,181,77.5,23,0.32,27,1.8709,20.624,0,-1,0.1,0.1,0.2,0.2,0,0.1,0.2,0,0.1,67,0,0.1,60,2,0
4,8,1,23,181,77.65,23,0.34,27,1.8709,20.832,0,-1,0.1,0.1,0.2,0.3,0.6,0.5,0.5,0,0.6,72,0.2,0.3,60,2,0
4,5,1,23,181,77.55,23,0.34,27,0.072701,25.908,0,-1,-0.1,-0.1,0.2,0.3,0,0.1,1,0,0.1,67,0,0.5,70,2,1
4,3,1,23,181,77.45,23,0.32,27,0.072701,25.738,1,-1,0.1,0.1,0.3,0.2,0.2,0.3,0.6,0,0.1,70,0,0.2,71,2,0
4,6,1,23,181,77.5,23,0.34,27,0.072701,25.908,1,-2,0.1,0.1,0,0.1,-2.5,-0.1,2,0.6,0.1,45,0.5,0.2,70,2,0
4,5,1,23,181,77.55,23,0.34,27,0.94069,21.942,0,0,0.1,0.1,0.2,0.4,0.3,0.3,0.4,0,0.4,70,0,0.2,60,0,0
4,3,1,23,181,77.45,23,0.32,27,0.94069,21.752,0,-1,0.1,0.1,0.3,0.2,0.2,0.2,0.5,0,0.1,70,0,0.2,60,2,0
4,6,1,23,181,77.5,23,0.34,27,0.94069,21.942,0,-2,0.1,1,0.2,0.4,0.4,0.4,1,0.1,0.5,67,0.2,0.1,60,2,0
4,5,1,23,181,77.55,23,0.34,27,1.8709,20.832,-1,0,1,0.1,0,0.6,0.2,0.5,0.2,0,0.4,56,0,0.3,60,0,0
4,3,1,23,181,77.45,23,0.32,27,1.8709,20.624,0,-1,0.1,0.1,0.3,0.3,0,0.5,0.2,0,0.1,60,0,0.2,60,2,0
4,6,1,23,181,77.5,23,0.34,27,1.8709,20.832,1,-2,0.1,0.1,0.3,0.5,0.5,0.7,0.5,0,0.4,67,0.2,0.2,60,2,0
4,2,1,23,181,78.45,23,0.34,30,0.072701,29.63,1,-2,-1,-0.1,-0.2,-0.2,-0.5,-0.6,2,0.6,0.5,63,0.5,0.1,66,2,1
4,7,1,23,181,76.45,23,0.34,30,0.072701,29.63,1,-2,-1,-0.1,0,0.1,-2.7,-0.7,2,0.8,-0.4,67,0.2,0.1,66,2,1
4,6,1,23,181,77.8,23,0.32,30,0.072701,29.479,1,-2,-1,-0.1,-0.4,-0.2,-2.5,-0.5,2,1,-0.2,37,0.8,0.1,66,2,1
4,2,1,23,181,78.45,23,0.34,30,0.94069,25.233,0,-1,0.1,0.1,0.2,0.1,0.5,0.1,0.5,0.2,0.2,63,0.1,0.1,60,2,0
4,2,1,23,181,78.9,23,0.34,30,0.94069,25.233,0,-2,0.1,0.1,0.2,0.1,0.7,0.2,1,0.2,0.1,60,0.2,0.2,60,2,0
4,7,1,23,181,76.45,23,0.34,30,0.94069,25.233,0,-1,1,0.1,0,0.2,0,0.1,0.6,0,0.3,67,0,0.2,60,2,0
4,6,1,23,181,77.8,23,0.32,30,0.94069,25.046,1,-2,0.1,0.1,0.2,0.2,0.6,0.6,1.3,0.3,0.3,63,0.3,0.1,60,2,0
4,2,1,23,181,78.45,23,0.34,30,1.8709,24.191,0,-1,0.1,0.1,0.2,0.4,0.6,0.2,0.6,0,0.1,67,0,0.1,60,2,0
4,7,1,23,181,76.45,23,0.34,30,1.8709,24.191,0,0,0.1,0.1,0,0.1,0.3,0.3,0.5,0,0.1,67,0,0.1,60,0,0
4,6,1,23,181,77.8,23,0.32,30,1.8709,23.997,1,-2,0.1,0.1,0.5,0.3,1.3,0.7,0.4,0.2,0.3,64,0.3,0.2,60,2,0
4,7,1,23,181,77.25,23,0.34,30,0.072701,29.63,0,-2,-0.1,-0.1,0,0.1,-1,-0.1,1.8,0.2,0.1,50,0.2,0.1,66,2,1
4,6,1,23,181,77.2,23,0.34,30,0.072701,29.63,2,-2,-1,-1,0.2,0.1,-3,-1,2,1.2,-0.5,40,0.8,0.1,66,2,1
4,7,1,23,181,77.25,23,0.34,30,0.94069,25.233,1,-1,0.1,-0.1,0,0.1,0.2,0.1,1,0.1,0.1,55,0.2,0.1,60,2,1
4,6,1,23,181,77.2,23,0.34,30,0.94069,25.233,0,-2,0.1,0.1,0.4,0.3,0.3,0.6,1.8,0.2,0.3,67,0.3,0.2,60,2,0
4,7,1,23,181,77.25,23,0.34,30,1.8709,24.191,0,-1,0.1,0.1,0.3,0.3,0.4,0.4,0.4,0.1,0.3,65,0,0.1,60,2,0
4,6,1,23,181,77.2,23,0.34,30,1.8709,24.191,0,-2,0.1,0.1,0.3,0.2,1.3,0.6,0.3,0.2,0.2,55,0.6,0.2,60,2,0
